Startzone,Endzone,Distanz (km),Zeit (h)
103.0,162.0,9.630756750291424,0.9630756750291424
103.0,163.0,10.058683789057323,1.0058683789057323
103.0,164.0,8.196203925188684,0.8196203925188683
103.0,166.0,15.066877306189179,1.506687730618918
103.0,170.0,8.491055394686983,0.8491055394686983
103.0,186.0,7.923113132780202,0.7923113132780202
103.0,194.0,15.21906106832292,1.521906106832292
103.0,202.0,11.323779113721145,1.1323779113721144
103.0,209.0,4.157406168408016,0.41574061684080166
103.0,211.0,5.2440646482706015,0.5244064648270601
103.0,224.0,7.450880772648111,0.7450880772648112
103.0,229.0,10.04699985904112,1.0046999859041121
103.0,230.0,9.50121117203175,0.950121117203175
103.0,231.0,4.402615575517312,0.4402615575517312
103.0,232.0,5.91591272349266,0.591591272349266
103.0,233.0,9.187121926545903,0.9187121926545903
103.0,234.0,7.35623579407089,0.735623579407089
103.0,236.0,12.573888377028275,1.2573888377028275
103.0,237.0,10.789792091779054,1.0789792091779054
103.0,238.0,12.989202024295937,1.2989202024295936
103.0,239.0,11.81619547342108,1.181619547342108
103.0,243.0,20.900828843566675,2.0900828843566677
103.0,244.0,19.17455615899462,1.917455615899462
103.0,246.0,8.012776493061839,0.801277649306184
103.0,249.0,6.147204021012343,0.6147204021012344
103.0,261.0,3.3108586571222918,0.3310858657122292
103.0,262.0,12.676505929794068,1.2676505929794069
103.0,263.0,12.655751575797378,1.2655751575797378
104.0,4.0,6.052299184520232,0.6052299184520231
104.0,12.0,2.1689908033384437,0.21689908033384436
104.0,13.0,2.5211465786480334,0.25211465786480336
104.0,24.0,13.104437543240063,1.3104437543240064
104.0,41.0,13.923182866476338,1.3923182866476338
104.0,42.0,15.80975009291054,1.5809750092910542
104.0,43.0,11.098439297670676,1.1098439297670677
104.0,48.0,8.411884530031777,0.8411884530031777
104.0,68.0,6.579365083029669,0.6579365083029669
104.0,74.0,14.382249761523592,1.4382249761523593
104.0,75.0,12.907500612435495,1.2907500612435494
104.0,79.0,5.64724059345591,0.564724059345591
104.0,87.0,2.984785016631989,0.2984785016631989
104.0,88.0,2.568344645553711,0.2568344645553711
104.0,90.0,6.2179001732646695,0.621790017326467
104.0,100.0,7.396471501055271,0.7396471501055271
104.0,103.0,1.0653163502171508,0.10653163502171507
104.0,105.0,2.1118488837300937,0.21118488837300936
104.0,107.0,6.3935116777170835,0.6393511677717083
104.0,113.0,5.413229681224846,0.5413229681224846
104.0,114.0,4.964982441854457,0.4964982441854457
104.0,116.0,16.347399559830603,1.6347399559830602
104.0,118.0,4.771746463617791,0.4771746463617791
104.0,120.0,18.999777110271687,1.8999777110271687
104.0,125.0,4.097291198272142,0.4097291198272142
104.0,127.0,21.265381284571934,2.1265381284571934
104.0,128.0,21.820821754841173,2.1820821754841173
104.0,137.0,7.186698236997906,0.7186698236997906
104.0,140.0,10.457023946392175,1.0457023946392174
104.0,141.0,10.27220535517428,1.027220535517428
104.0,142.0,9.706578246663387,0.9706578246663387
104.0,143.0,9.717639091554679,0.9717639091554678
104.0,144.0,4.3906450355506,0.43906450355506
104.0,148.0,4.7724679053869625,0.47724679053869623
104.0,151.0,12.706226661407054,1.2706226661407054
104.0,152.0,15.238216422966977,1.5238216422966977
104.0,153.0,22.693974621297308,2.2693974621297306
104.0,158.0,4.806275828676668,0.4806275828676668
104.0,161.0,8.531606743977058,0.8531606743977058
104.0,162.0,8.628310408322756,0.8628310408322756
104.0,163.0,9.021717637834394,0.9021717637834394
104.0,164.0,7.182376221948251,0.7182376221948251
104.0,166.0,14.009448643136976,1.4009448643136975
104.0,170.0,7.497286535167826,0.7497286535167826
104.0,186.0,6.881603754574842,0.6881603754574842
104.0,194.0,14.232064312989927,1.4232064312989927
104.0,202.0,10.36111842094986,1.036111842094986
104.0,209.0,3.3786682238711045,0.33786682238711047
104.0,211.0,4.285911225338221,0.42859112253382214
104.0,224.0,6.541153585521339,0.654115358552134
104.0,229.0,9.061940364360233,0.9061940364360233
104.0,230.0,8.466855147724365,0.8466855147724365
104.0,231.0,3.4576265217887707,0.3457626521788771
104.0,232.0,5.140488062769408,0.5140488062769408
104.0,233.0,8.210101193256863,0.8210101193256862
104.0,234.0,6.354285284817527,0.6354285284817527
104.0,236.0,11.55036034123651,1.155036034123651
104.0,237.0,9.773439065968981,0.9773439065968981
104.0,238.0,11.933962513506822,1.1933962513506822
104.0,239.0,10.76084208845765,1.076084208845765
104.0,243.0,19.84198740949663,1.984198740949663
104.0,244.0,18.11662051330466,1.811662051330466
104.0,246.0,6.952855704335838,0.6952855704335839
104.0,249.0,5.123061353161095,0.5123061353161095
104.0,261.0,2.45780107602327,0.245780107602327
104.0,262.0,11.68334188284427,1.168334188284427
104.0,263.0,11.645718689211016,1.1645718689211015
105.0,4.0,5.349689642628455,0.5349689642628455
105.0,12.0,1.632861774385949,0.16328617743859491
105.0,13.0,2.6418977609934395,0.26418977609934396
105.0,24.0,13.450406416048313,1.3450406416048313
105.0,41.0,14.136155483540287,1.4136155483540287
105.0,42.0,16.003066489362478,1.6003066489362479
105.0,43.0,11.288430078974633,1.1288430078974634
105.0,48.0,8.773012222481873,0.8773012222481873
105.0,68.0,6.986912899366254,0.6986912899366253
105.0,74.0,14.387431427212187,1.4387431427212187
105.0,75.0,12.926506765012286,1.2926506765012287
105.0,79.0,5.250955190896821,0.5250955190896821
105.0,87.0,2.328210103685859,0.23282101036858588
105.0,88.0,1.858768629186039,0.1858768629186039
105.0,90.0,6.457693933489352,0.6457693933489352
105.0,100.0,7.554676550191714,0.7554676550191715
105.0,103.0,2.139598466979595,0.21395984669795948
105.0,104.0,2.1118488837300937,0.21118488837300936
105.0,107.0,6.229374145785453,0.6229374145785453
105.0,113.0,5.392999746885959,0.5392999746885959
105.0,114.0,4.935934959663513,0.49359349596635127
105.0,116.0,16.683445935681448,1.6683445935681447
105.0,118.0,4.2408419385820375,0.42408419385820373
105.0,120.0,19.283032260269085,1.9283032260269084
105.0,125.0,4.332229375291148,0.43322293752911484
105.0,127.0,21.561254677055363,2.1561254677055364
105.0,128.0,22.19289354908569,2.219289354908569
105.0,137.0,6.92609857792563,0.692609857792563
105.0,140.0,10.295532739845996,1.0295532739845996
105.0,141.0,10.200697439345275,1.0200697439345274
105.0,142.0,10.046819705442877,1.0046819705442878
105.0,143.0,10.174465850962408,1.0174465850962409
105.0,144.0,4.091685501346381,0.40916855013463815
105.0,148.0,4.218040186705065,0.4218040186705065
105.0,151.0,13.056766448974695,1.3056766448974695
105.0,152.0,15.562395064450678,1.5562395064450678
105.0,153.0,22.971859448751644,2.2971859448751646
105.0,158.0,5.221294213353751,0.5221294213353751
105.0,161.0,8.618023097454618,0.8618023097454618
105.0,162.0,8.596992552284977,0.8596992552284977
105.0,163.0,9.23180049841061,0.9231800498410611
105.0,164.0,7.268422358319153,0.7268422358319153
105.0,166.0,14.378126048130934,1.4378126048130935
105.0,170.0,7.446817164972736,0.7446817164972737
105.0,186.0,7.199302552342691,0.7199302552342691
105.0,194.0,14.026403679870134,1.4026403679870134
105.0,202.0,10.078364181611173,1.0078364181611172
105.0,209.0,2.742836582803678,0.27428365828036777
105.0,211.0,4.23031277581578,0.423031277581578
105.0,224.0,6.124239979150631,0.6124239979150631
105.0,229.0,8.919517502227096,0.8919517502227097
105.0,230.0,8.66802557469057,0.8668025574690571
105.0,231.0,3.440644556218194,0.3440644556218194
105.0,232.0,4.323563702574598,0.43235637025745977
105.0,233.0,8.045675143749659,0.8045675143749659
105.0,234.0,6.39761374355551,0.639761374355551
105.0,236.0,11.604937072994373,1.1604937072994372
105.0,237.0,9.806864341401779,0.9806864341401779
105.0,238.0,12.293286573481426,1.2293286573481426
105.0,239.0,11.139657569018775,1.1139657569018775
105.0,243.0,20.1930646156224,2.0193064615622403
105.0,244.0,18.461515234135273,1.8461515234135273
105.0,246.0,7.504234279748552,0.7504234279748552
105.0,249.0,5.386418962088184,0.5386418962088184
105.0,261.0,2.2827145190272593,0.22827145190272594
105.0,262.0,11.540342132873969,1.1540342132873969
105.0,263.0,11.605637042430493,1.1605637042430492
107.0,4.0,1.6806460008506456,0.16806460008506457
107.0,12.0,4.674776373540528,0.4674776373540528
107.0,13.0,3.904330478112355,0.3904330478112355
107.0,24.0,7.353093555441823,0.7353093555441823
107.0,41.0,7.94670024518787,0.794670024518787
107.0,42.0,9.796369617656088,0.9796369617656089
107.0,43.0,5.1186347539703805,0.511863475397038
107.0,48.0,2.9449077375769197,0.29449077375769195
107.0,68.0,1.8373704480097692,0.1837370448009769
107.0,74.0,8.159287839471888,0.8159287839471888
107.0,75.0,6.697132659301409,0.6697132659301409
107.0,79.0,1.0912627253018954,0.10912627253018954
107.0,87.0,3.9012851348777473,0.3901285134877747
107.0,88.0,4.378624450132569,0.4378624450132569
107.0,90.0,1.210186714515165,0.1210186714515165
107.0,100.0,1.5770332720496614,0.15770332720496613
107.0,103.0,7.358189721899782,0.7358189721899782
107.0,104.0,6.3935116777170835,0.6393511677717083
107.0,105.0,6.229374145785453,0.6229374145785453
107.0,113.0,1.0057383786865874,0.10057383786865874
107.0,114.0,1.4313475114796852,0.14313475114796853
107.0,116.0,10.539891650140957,1.0539891650140958
107.0,118.0,2.065907526351921,0.20659075263519208
107.0,120.0,13.097860797654965,1.3097860797654965
107.0,125.0,2.3531179246959693,0.23531179246959694
107.0,127.0,15.374160457687605,1.5374160457687605
107.0,128.0,16.040130317150002,1.604013031715
107.0,137.0,0.8141881937645552,0.08141881937645552
107.0,140.0,4.099730025583215,0.4099730025583215
107.0,141.0,3.9749492036446368,0.39749492036446366
107.0,142.0,4.062135644140651,0.4062135644140651
107.0,143.0,4.347041238789485,0.4347041238789485
107.0,144.0,2.1402357429147103,0.21402357429147104
107.0,148.0,2.103694137192987,0.2103694137192987
107.0,151.0,6.971014541916519,0.6971014541916519
107.0,152.0,9.421169460973763,0.9421169460973763
107.0,153.0,16.77463299244614,1.677463299244614
107.0,158.0,2.0327949198560336,0.20327949198560336
107.0,161.0,2.447914922981485,0.2447914922981485
107.0,162.0,2.370997989106173,0.2370997989106173
107.0,163.0,3.1448776214618794,0.31448776214618795
107.0,164.0,1.2232707545122452,0.12232707545122452
107.0,166.0,8.28357142826114,0.8283571428261141
107.0,170.0,1.2314611530001607,0.12314611530001607
107.0,186.0,1.6914805641999546,0.16914805641999547
107.0,194.0,7.869061030684352,0.7869061030684352
107.0,202.0,3.968159739309761,0.3968159739309761
107.0,209.0,3.4908292379268064,0.34908292379268063
107.0,211.0,2.1141287786186695,0.21141287786186697
107.0,224.0,0.7641062312672676,0.07641062312672676
107.0,229.0,2.706993616648659,0.2706993616648659
107.0,230.0,2.610368238552065,0.2610368238552065
107.0,231.0,2.956686682827396,0.2956686682827396
107.0,232.0,2.3660376753876475,0.23660376753876475
107.0,233.0,1.836399933474299,0.18363999334742992
107.0,234.0,0.6268616471915284,0.06268616471915284
107.0,236.0,5.380159592155821,0.5380159592155821
107.0,237.0,3.5867204771147705,0.35867204771147704
107.0,238.0,6.234014835928513,0.6234014835928513
107.0,239.0,5.142485660612004,0.5142485660612004
107.0,243.0,14.037128699325553,1.4037128699325554
107.0,244.0,12.311082107714572,1.2311082107714573
107.0,246.0,2.4785256239004587,0.24785256239004588
107.0,249.0,1.5858062910729072,0.1585806291072907
107.0,261.0,4.099465571868244,0.4099465571868244
107.0,262.0,5.341720483309222,0.5341720483309221
107.0,263.0,5.37865196220045,0.5378651962200449
113.0,4.0,1.845020826524866,0.1845020826524866
113.0,12.0,3.79433233117433,0.379433233117433
113.0,13.0,2.953587084785784,0.29535870847857837
113.0,24.0,8.071157917307508,0.8071157917307508
113.0,41.0,8.743742899650442,0.8743742899650442
113.0,42.0,10.613646370936976,1.0613646370936975
113.0,43.0,5.895493976605027,0.5895493976605027
113.0,48.0,3.455788279116831,0.3455788279116831
113.0,68.0,1.8653152394541754,0.18653152394541755
113.0,74.0,9.047720539929445,0.9047720539929445
113.0,75.0,7.576425672288592,0.7576425672288593
113.0,79.0,0.9719355101480395,0.09719355101480395
113.0,87.0,3.080721446984373,0.3080721446984373
113.0,88.0,3.534718770035665,0.35347187700356647
113.0,90.0,1.1930433976682218,0.11930433976682217
113.0,100.0,2.1691967867506587,0.21691967867506587
113.0,103.0,6.395469160052598,0.6395469160052598
113.0,104.0,5.413229681224846,0.5413229681224846
113.0,105.0,5.392999746885959,0.5392999746885959
113.0,107.0,1.0057383786865874,0.10057383786865874
113.0,114.0,0.46289949345706094,0.04628994934570609
113.0,116.0,11.295425701400578,1.1295425701400579
113.0,118.0,1.5130364911629566,0.15130364911629565
113.0,120.0,13.890043756887344,1.3890043756887345
113.0,125.0,1.3482505327959036,0.13482505327959035
113.0,127.0,16.16826859967942,1.6168268599679418
113.0,128.0,16.804733989023845,1.6804733989023846
113.0,137.0,1.8196600819870488,0.18196600819870487
113.0,140.0,5.048282745249276,0.5048282745249276
113.0,141.0,4.886222365778886,0.4886222365778886
113.0,142.0,4.69030161424014,0.46903016142401405
113.0,143.0,4.882388807847002,0.48823888078470024
113.0,144.0,1.349038758657164,0.1349038758657164
113.0,148.0,1.5636562623365284,0.15636562623365285
113.0,151.0,7.680198787505609,0.7680198787505609
113.0,152.0,10.174241094884518,1.0174241094884517
113.0,153.0,17.579184717423853,1.7579184717423852
113.0,158.0,1.1482499071496097,0.11482499071496097
113.0,161.0,3.2289386294171174,0.32289386294171174
113.0,162.0,3.2489375715915623,0.32489375715915625
113.0,163.0,3.8435501405857875,0.38435501405857875
113.0,164.0,1.8754245145304596,0.18754245145304596
113.0,166.0,9.001178801890214,0.9001178801890214
113.0,170.0,2.10009720092615,0.21000972009261498
113.0,186.0,1.9338337836436428,0.19338337836436428
113.0,194.0,8.823990770991985,0.8823990770991985
113.0,202.0,4.9530150424623605,0.49530150424623604
113.0,209.0,2.7029106188354617,0.2702910618835462
113.0,211.0,1.176555410837167,0.1176555410837167
113.0,224.0,1.4535021922715055,0.14535021922715055
113.0,229.0,3.6518464102081283,0.36518464102081283
113.0,230.0,3.2816120460764497,0.328161204607645
113.0,231.0,2.0154089261028525,0.20154089261028524
113.0,232.0,2.063017708728423,0.2063017708728423
113.0,233.0,2.796880954222757,0.2796880954222757
113.0,234.0,1.0046227387218745,0.10046227387218745
113.0,236.0,6.236739901280678,0.6236739901280678
113.0,237.0,4.437950806077381,0.4437950806077381
113.0,238.0,6.923152527442424,0.6923152527442424
113.0,239.0,5.786297111449879,0.5786297111449878
113.0,243.0,14.803723704045167,1.4803723704045166
113.0,244.0,13.072784836284914,1.3072784836284914
113.0,246.0,2.5166692912054747,0.25166692912054744
113.0,249.0,0.7324751435773302,0.07324751435773302
113.0,261.0,3.1872208624728176,0.31872208624728177
113.0,262.0,6.281595052955226,0.6281595052955227
113.0,263.0,6.2791236331529685,0.6279123633152969
114.0,4.0,1.8824939630714552,0.18824939630714552
114.0,12.0,3.3330559282154733,0.3333055928215473
114.0,13.0,2.4935862562581694,0.24935862562581695
114.0,24.0,8.52105422179744,0.852105422179744
114.0,41.0,9.202745276515937,0.9202745276515938
114.0,42.0,11.073996843181241,1.1073996843181242
114.0,43.0,6.353870648312732,0.6353870648312732
114.0,48.0,3.882967002740769,0.38829670027407687
114.0,68.0,2.2177769680243715,0.22177769680243714
114.0,74.0,9.510474941954824,0.9510474941954824
114.0,75.0,8.039287645750104,0.8039287645750104
114.0,79.0,1.040654192159268,0.1040654192159268
114.0,87.0,2.6307679520062712,0.2630767952006271
114.0,88.0,3.078764207227329,0.3078764207227329
114.0,90.0,1.582682279285135,0.1582682279285135
114.0,100.0,2.6201513789102386,0.2620151378910239
114.0,103.0,5.939865625002883,0.5939865625002884
114.0,104.0,4.964982441854457,0.4964982441854457
114.0,105.0,4.935934959663513,0.49359349596635127
114.0,107.0,1.4313475114796852,0.14313475114796853
114.0,113.0,0.46289949345706094,0.04628994934570609
114.0,116.0,11.74907964695591,1.174907964695591
114.0,118.0,1.220184757295145,0.12201847572951449
114.0,120.0,14.347612861595158,1.4347612861595158
114.0,125.0,0.9478355217069847,0.09478355217069848
114.0,127.0,16.625800056434393,1.6625800056434392
114.0,128.0,17.258589048284275,1.7258589048284274
114.0,137.0,2.23653995505564,0.223653995505564
114.0,140.0,5.504116888455467,0.5504116888455467
114.0,141.0,5.347187802555985,0.5347187802555985
114.0,142.0,5.13142163310506,0.513142163310506
114.0,143.0,5.306143685602556,0.5306143685602556
114.0,144.0,0.9359374692682646,0.09359374692682645
114.0,148.0,1.2731470593591003,0.12731470593591004
114.0,151.0,8.129093929680156,0.8129093929680156
114.0,152.0,10.6279163451366,1.0627916345136599
114.0,153.0,18.03770550522597,1.803770550522597
114.0,158.0,1.0538312839012585,0.10538312839012584
114.0,161.0,3.6902090183791407,0.3690209018379141
114.0,162.0,3.7111397283990026,0.3711139728399003
114.0,163.0,4.296744148412674,0.42967441484126734
114.0,164.0,2.334132203688242,0.23341322036882423
114.0,166.0,9.450427581403602,0.9450427581403602
114.0,170.0,2.561260095248105,0.25612600952481046
114.0,186.0,2.335557117229664,0.23355571172296638
114.0,194.0,9.279306638488972,0.9279306638488972
114.0,202.0,5.3964256275467015,0.5396425627546702
114.0,209.0,2.2635833448586857,0.22635833448586856
114.0,211.0,0.7137538340696742,0.07137538340696742
114.0,224.0,1.746071045105063,0.1746071045105063
114.0,229.0,4.107520476147648,0.41075204761476475
114.0,230.0,3.7335935720306552,0.3733593572030655
114.0,231.0,1.5531788783338984,0.15531788783338984
114.0,232.0,1.8561491536533035,0.18561491536533034
114.0,233.0,3.2479395910032154,0.32479395910032155
114.0,234.0,1.4640793863602477,0.14640793863602478
114.0,236.0,6.699544286381052,0.6699544286381052
114.0,237.0,4.900823524975801,0.49008235249758014
114.0,238.0,7.369749420067969,0.7369749420067969
114.0,239.0,6.22732233761584,0.622732233761584
114.0,243.0,15.258111564729196,1.5258111564729195
114.0,244.0,13.526832613329958,1.3526832613329958
114.0,246.0,2.845270368187403,0.2845270368187403
114.0,249.0,0.7725820603339509,0.07725820603339509
114.0,261.0,2.7243492089197963,0.2724349208919796
114.0,262.0,6.739489713401151,0.6739489713401151
114.0,263.0,6.741189576082981,0.6741189576082981
116.0,4.0,11.883543770032212,1.1883543770032212
116.0,12.0,15.067319038238471,1.5067319038238471
116.0,13.0,14.139062585815044,1.4139062585815043
116.0,24.0,3.246815050416427,0.32468150504164267
116.0,41.0,2.6474004997260834,0.26474004997260836
116.0,42.0,1.2615469100405061,0.1261546910040506
116.0,43.0,5.421316655694119,0.5421316655694118
116.0,48.0,7.954752082554313,0.7954752082554313
116.0,68.0,9.786429297036396,0.9786429297036395
116.0,74.0,3.2295870107190634,0.32295870107190633
116.0,75.0,4.225861167669881,0.4225861167669881
116.0,79.0,11.609649748001145,1.1609649748001145
116.0,87.0,14.375893251524575,1.4375893251524574
116.0,88.0,14.827715017401863,1.4827715017401863
116.0,90.0,10.242191179027524,1.0242191179027524
116.0,100.0,9.129115717033747,0.9129115717033747
116.0,103.0,17.40405815650477,1.7404058156504771
116.0,104.0,16.347399559830603,1.6347399559830602
116.0,105.0,16.683445935681448,1.6683445935681447
116.0,107.0,10.539891650140957,1.0539891650140958
116.0,113.0,11.295425701400578,1.1295425701400579
116.0,114.0,11.74907964695591,1.174907964695591
116.0,118.0,12.60558426578459,1.2605584265784588
116.0,120.0,2.668619171605937,0.2668619171605937
116.0,125.0,12.405945078955416,1.2405945078955416
116.0,127.0,4.918784576120309,0.4918784576120309
116.0,128.0,5.50952417931243,0.5509524179312429
116.0,137.0,9.98131132429369,0.998131132429369
116.0,140.0,6.889137353871948,0.6889137353871948
116.0,141.0,6.7826975375493275,0.6782697537549327
116.0,142.0,6.661006192946494,0.6661006192946494
116.0,143.0,6.63308656563992,0.6633086565639921
116.0,144.0,12.625131192165025,1.2625131192165024
116.0,148.0,12.642595555572779,1.264259555557278
116.0,151.0,3.644646771609961,0.3644646771609961
116.0,152.0,1.1211867215872935,0.11211867215872935
116.0,153.0,6.349704845982983,0.6349704845982983
116.0,158.0,11.582951977223901,1.15829519772239
116.0,161.0,8.096041803169458,0.8096041803169458
116.0,162.0,8.201709155958145,0.8201709155958146
116.0,163.0,7.452354782230026,0.7452354782230026
116.0,164.0,9.423265173458836,0.9423265173458836
116.0,166.0,2.339357462198416,0.23393574621984162
116.0,170.0,9.30979541285448,0.930979541285448
116.0,186.0,9.520188951806805,0.9520188951806805
116.0,194.0,4.592297393668411,0.4592297393668411
116.0,202.0,7.3747634297871425,0.7374763429787142
116.0,209.0,13.98987669391038,1.3989876693910381
116.0,211.0,12.453148869794145,1.2453148869794144
116.0,224.0,10.866113435742559,1.086611343574256
116.0,229.0,8.042473587274944,0.8042473587274944
116.0,230.0,8.015642485398493,0.8015642485398493
116.0,231.0,13.256944130869988,1.3256944130869988
116.0,232.0,12.818377957899534,1.2818377957899534
116.0,233.0,8.859044630230308,0.8859044630230308
116.0,234.0,10.29257982082219,1.029257982082219
116.0,236.0,5.2866492473949815,0.5286649247394981
116.0,237.0,6.991788072070108,0.6991788072070108
116.0,238.0,4.416612356873375,0.4416612356873375
116.0,239.0,5.588752337296392,0.5588752337296392
116.0,243.0,3.510318299605854,0.3510318299605854
116.0,244.0,1.778373678729023,0.1778373678729023
116.0,246.0,9.397895857113467,0.9397895857113466
116.0,249.0,11.337209353346509,1.133720935334651
116.0,261.0,14.435894401151714,1.4435894401151714
116.0,262.0,5.837140861423398,0.5837140861423398
116.0,263.0,5.492549729030467,0.5492549729030467
118.0,4.0,1.2928497591782169,0.12928497591782168
118.0,12.0,2.7881405177339458,0.2788140517733946
118.0,13.0,2.281507417470629,0.2281507417470629
118.0,24.0,9.416577547869023,0.9416577547869023
118.0,41.0,10.008116793785602,1.0008116793785602
118.0,42.0,11.85078317547866,1.185078317547866
118.0,43.0,7.184269854274179,0.7184269854274179
118.0,48.0,4.9081553457188996,0.49081553457189
118.0,68.0,3.3781554458513257,0.3378155445851326
118.0,74.0,10.173135294314855,1.0173135294314855
118.0,75.0,8.723003112211046,0.8723003112211046
118.0,79.0,1.0167095038597942,0.10167095038597943
118.0,87.0,1.9476632381225971,0.19476632381225972
118.0,88.0,2.439014767165052,0.24390147671650522
118.0,90.0,2.7032051350872757,0.27032051350872754
118.0,100.0,3.5669910435040397,0.356699104350404
118.0,103.0,5.625916757391405,0.5625916757391405
118.0,104.0,4.771746463617791,0.4771746463617791
118.0,105.0,4.2408419385820375,0.42408419385820373
118.0,107.0,2.065907526351921,0.20659075263519208
118.0,113.0,1.5130364911629566,0.15130364911629565
118.0,114.0,1.220184757295145,0.12201847572951449
118.0,116.0,12.60558426578459,1.2605584265784588
118.0,120.0,15.157987051031,1.5157987051031
118.0,125.0,1.6123965946832957,0.16123965946832958
118.0,127.0,17.433160937848157,1.7433160937848158
118.0,128.0,18.10454692738796,1.8104546927387961
118.0,137.0,2.696248164413548,0.2696248164413548
118.0,140.0,6.061551251950282,0.6061551251950281
118.0,141.0,5.9877068743319155,0.5987706874331915
118.0,142.0,6.094366048221045,0.6094366048221045
118.0,143.0,6.333638767248263,0.6333638767248263
118.0,144.0,0.5601368043265823,0.05601368043265823
118.0,148.0,0.053006636457160645,0.0053006636457160645
118.0,151.0,9.032962319864671,0.9032962319864671
118.0,152.0,11.487018365115643,1.1487018365115644
118.0,153.0,18.83016214183156,1.8830162141831561
118.0,158.0,2.1923733827725744,0.21923733827725744
118.0,161.0,4.5131466479174165,0.45131466479174165
118.0,162.0,4.4223332377406726,0.44223332377406727
118.0,163.0,5.197745243165621,0.5197745243165621
118.0,164.0,3.2337540439474046,0.32337540439474044
118.0,166.0,10.347383236914801,1.0347383236914802
118.0,170.0,3.29597880006426,0.329597880006426
118.0,186.0,3.4325110030900206,0.3432511003090021
118.0,194.0,9.785628262373407,0.9785628262373407
118.0,202.0,5.838127686841885,0.5838127686841885
118.0,209.0,1.5154095297102015,0.15154095297102016
118.0,211.0,1.027371358596061,0.10273713585960612
118.0,224.0,1.8846697949561984,0.18846697949561983
118.0,229.0,4.697634966007853,0.4697634966007853
118.0,230.0,4.651329008092881,0.46513290080928804
118.0,231.0,1.4617109215781066,0.14617109215781066
118.0,232.0,0.697762923410973,0.0697762923410973
118.0,233.0,3.8272032631813038,0.38272032631813035
118.0,234.0,2.4051526917141786,0.24051526917141786
118.0,236.0,7.424813046759244,0.7424813046759244
118.0,237.0,5.640653270621133,0.5640653270621133
118.0,238.0,8.291283298741503,0.8291283298741503
118.0,239.0,7.184148079258133,0.7184148079258132
118.0,243.0,16.10154724068128,1.6101547240681282
118.0,244.0,14.376204571078873,1.4376204571078872
118.0,246.0,4.026399755867043,0.40263997558670434
118.0,249.0,1.987344761919631,0.1987344761919631
118.0,261.0,2.3225008240511524,0.23225008240511524
118.0,262.0,7.305273055611543,0.7305273055611543
118.0,263.0,7.391897301709129,0.7391897301709129
120.0,4.0,14.367469204922601,1.43674692049226
120.0,12.0,17.675792179488855,1.7675792179488856
120.0,13.0,16.76329105314687,1.676329105314687
120.0,24.0,5.896068832716575,0.5896068832716576
120.0,41.0,5.151585833545359,0.5151585833545359
120.0,42.0,3.326030554071165,0.33260305540711654
120.0,43.0,7.994976546510966,0.7994976546510966
120.0,48.0,10.59489769519884,1.059489769519884
120.0,68.0,12.428932263063212,1.2428932263063213
120.0,74.0,5.245218837086324,0.5245218837086324
120.0,75.0,6.542792884407612,0.6542792884407612
120.0,79.0,14.15161419427042,1.415161419427042
120.0,87.0,16.965551477558904,1.6965551477558904
120.0,88.0,17.4246865138475,1.74246865138475
120.0,90.0,12.864154403560985,1.2864154403560986
120.0,100.0,11.732729422778823,1.1732729422778823
120.0,103.0,20.054012213408164,2.0054012213408163
120.0,104.0,18.999777110271687,1.8999777110271687
120.0,105.0,19.283032260269085,1.9283032260269084
120.0,107.0,13.097860797654965,1.3097860797654965
120.0,113.0,13.890043756887344,1.3890043756887345
120.0,114.0,14.347612861595158,1.4347612861595158
120.0,116.0,2.668619171605937,0.2668619171605937
120.0,118.0,15.157987051031,1.5157987051031
120.0,125.0,15.031744056276272,1.5031744056276273
120.0,127.0,2.2782266996925324,0.22782266996925324
120.0,128.0,2.9992464004168613,0.2999246400416861
120.0,137.0,12.498140187296556,1.2498140187296556
120.0,140.0,9.277517411851788,0.9277517411851788
120.0,141.0,9.235324265242628,0.9235324265242628
120.0,142.0,9.299131763668234,0.9299131763668234
120.0,143.0,9.293188892841659,0.929318889284166
120.0,144.0,15.206913059669919,1.520691305966992
120.0,148.0,15.192794674256454,1.5192794674256453
120.0,151.0,6.294160986795591,0.629416098679559
120.0,152.0,3.763094513561949,0.3763094513561949
120.0,153.0,3.6965361556177223,0.36965361556177223
120.0,158.0,14.222075131166129,1.422207513116613
120.0,161.0,10.669896929261512,1.066989692926151
120.0,162.0,10.736589582548065,1.0736589582548066
120.0,163.0,10.056915625900949,1.0056915625900948
120.0,164.0,12.014637110320663,1.2014637110320663
120.0,166.0,5.0032666821140355,0.5003266682114036
120.0,170.0,11.866684797592242,1.1866684797592242
120.0,186.0,12.151920452391554,1.2151920452391554
120.0,194.0,6.3027689129968385,0.6302768912996839
120.0,202.0,9.700325158567654,0.9700325158567654
120.0,209.0,16.571454331967875,1.6571454331967874
120.0,211.0,15.056226144967532,1.5056226144967533
120.0,224.0,13.374796430979636,1.3374796430979636
120.0,229.0,10.521457160104536,1.0521457160104535
120.0,230.0,10.621471997503209,1.062147199750321
120.0,231.0,15.869761560677793,1.5869761560677793
120.0,232.0,15.330301356775529,1.5330301356775529
120.0,233.0,11.364890753662136,1.1364890753662136
120.0,234.0,12.885447170349085,1.2885447170349085
120.0,236.0,7.753209033681882,0.7753209033681883
120.0,237.0,9.51852169131029,0.9518521691310291
120.0,238.0,7.066167885057,0.7066167885057
