total_seconds,id,status,lat,lon
0,57,idling,40.72152199999957,-73.83682599999898
0,58,idling,40.878663,-73.838591
0,59,idling,40.86452199999923,-73.90082599999928
0,60,idling,40.87352199999921,-73.85282599999906
0,61,idling,40.623521999999795,-74.00582599999979
0,62,idling,40.61152199999982,-73.94882599999951
0,63,idling,40.86452199999923,-73.89282599999925
0,64,idling,40.7085219999996,-73.89082599999924
0,65,idling,40.61152199999982,-73.94882599999951
0,66,idling,40.87352199999921,-73.89182599999924
0,67,idling,40.65152199999973,-73.90182599999929
0,68,idling,40.624842,-73.996353
0,69,idling,40.615521999999814,-74.00482599999978
0,70,idling,40.86452199999923,-73.89282599999925
0,71,idling,40.65552199999972,-73.95982599999957
0,72,idling,40.866978,-73.893509
0,73,idling,40.61152199999982,-73.94882599999951
0,74,idling,40.61652199999981,-73.99182599999972
0,75,idling,40.650527,-73.962982
0,76,idling,40.86252199999924,-73.89582599999926
0,77,idling,40.61152199999982,-73.94882599999951
0,78,idling,40.87152199999922,-73.8838259999992
0,79,idling,40.746325,-73.896403
0,80,idling,40.63552199999977,-73.95582599999955
0,81,idling,40.881521999999194,-73.87682599999917
0,82,idling,40.592374,-73.788522
0,83,idling,40.705521999999604,-73.80682599999884
0,84,idling,40.61152199999982,-73.99382599999973
0,85,idling,40.86952199999922,-73.89882599999927
0,86,idling,40.669367,-73.901975
0,87,idling,40.602521999999844,-73.9878259999997
0,88,idling,40.635064,-74.011719
0,89,idling,40.86652199999923,-73.9028259999993
0,90,idling,40.86452199999923,-73.89282599999925
0,91,idling,40.855521999999254,-73.86982599999914
0,92,idling,40.873244,-73.887138
0,93,idling,40.61152199999982,-73.94882599999951
0,94,idling,40.661614,-73.962246
0,95,idling,40.86252199999924,-73.89582599999926
0,96,idling,40.60752199999983,-74.0088259999998
0,97,idling,40.859521999999245,-73.93182599999943
0,98,idling,40.603217,-73.972361
0,99,idling,40.87352199999921,-73.89182599999924
3600,0,idling,40.65052199999973,-73.9458259999995
3600,1,idling,40.7085219999996,-73.89082599999924
3600,2,idling,40.702566,-73.816859
3600,3,idling,40.62952199999978,-73.99782599999975
3600,4,idling,40.656652,-73.9502
3600,5,idling,40.655144,-74.003549
3600,6,idling,40.60452199999984,-73.96282599999958
3600,7,idling,40.64752199999974,-74.02282599999987
3600,8,idling,40.65552199999972,-73.95982599999957
3600,9,idling,40.68652199999965,-73.84782599999903
3600,10,idling,40.8775219999992,-73.86982599999914
3600,11,idling,40.61152199999982,-73.94882599999951
3600,12,idling,40.61152199999982,-73.99382599999973
3600,13,idling,40.65552199999972,-73.95982599999957
3600,14,idling,40.61152199999982,-73.94882599999951
3600,15,idling,40.61152199999982,-73.94882599999951
3600,16,idling,40.90352199999914,-73.84982599999904
3600,17,idling,40.85652199999925,-73.93882599999947
3600,18,idling,40.65552199999972,-73.95982599999957
3600,19,idling,40.57552199999991,-73.9658259999996
3600,20,idling,40.87352199999921,-73.89182599999924
3600,21,idling,40.646654,-73.90185
3600,22,idling,40.61852199999981,-74.02582599999988
3600,23,idling,40.61152199999982,-73.99382599999973
3600,24,idling,40.657521999999716,-73.94382599999949
3600,25,idling,40.86452199999923,-73.89282599999925
3600,26,occupied,40.72552199999956,-73.99082599999971
3600,27,occupied,40.680429,-73.843853
3600,28,idling,40.8775219999992,-73.89082599999924
3600,29,idling,40.63452199999977,-74.01782599999984
3600,30,idling,40.666235,-73.884079
3600,31,idling,40.721691,-73.844521
3600,32,idling,40.572521999999914,-73.9878259999997
3600,33,idling,40.86252199999924,-73.89582599999926
3600,34,idling,40.7085219999996,-73.89082599999924
3600,35,idling,40.61152199999982,-73.94882599999951
3600,36,occupied,40.717521999999576,-73.95582599999955
3600,37,idling,40.86452199999923,-73.89282599999925
3600,38,idling,40.842521999999285,-73.93582599999945
3600,39,idling,40.63552199999977,-74.01782599999984
3600,40,idling,40.722521999999564,-73.84582599999902
3600,41,idling,40.89752199999916,-73.89882599999927
3600,42,idling,40.72452199999956,-73.84682599999903
3600,43,idling,40.641362,-74.017881
3600,44,idling,40.57552199999991,-73.96282599999958
3600,45,occupied,40.78052199999943,-73.94882599999951
3600,46,idling,40.61852199999981,-74.02782599999989
3600,47,idling,40.87352199999921,-73.89182599999924
3600,48,idling,40.86452199999923,-73.87882599999918
3600,49,occupied,40.86252199999924,-73.89582599999926
3600,50,idling,40.60752199999983,-73.94982599999952
3600,51,occupied,40.603995,-73.755405
3600,52,idling,40.86252199999924,-73.89582599999926
3600,53,idling,40.828584,-73.879159
3600,54,idling,40.6215219999998,-73.99382599999973
3600,55,occupied,40.73452199999954,-74.00082599999976
3600,56,idling,40.90152199999915,-73.8628259999991
3600,57,idling,40.72152199999957,-73.83682599999898
3600,58,idling,40.878663,-73.838591
3600,59,idling,40.86452199999923,-73.90082599999928
3600,60,idling,40.87352199999921,-73.85282599999906
3600,61,idling,40.623521999999795,-74.00582599999979
3600,62,idling,40.61152199999982,-73.94882599999951
3600,63,idling,40.86452199999923,-73.89282599999925
3600,64,idling,40.7085219999996,-73.89082599999924
3600,65,idling,40.61152199999982,-73.94882599999951
3600,66,idling,40.87352199999921,-73.89182599999924
3600,67,idling,40.65152199999973,-73.90182599999929
3600,68,idling,40.624842,-73.996353
3600,69,idling,40.615521999999814,-74.00482599999978
3600,70,idling,40.86452199999923,-73.89282599999925
3600,71,idling,40.65552199999972,-73.95982599999957
3600,72,idling,40.866978,-73.893509
3600,73,idling,40.61152199999982,-73.94882599999951
3600,74,idling,40.61652199999981,-73.99182599999972
3600,75,idling,40.75552199999949,-73.9658259999996
3600,76,idling,40.86252199999924,-73.89582599999926
3600,77,idling,40.61152199999982,-73.94882599999951
3600,78,idling,40.87152199999922,-73.8838259999992
3600,79,occupied,40.746644,-73.891338
3600,80,idling,40.63552199999977,-73.95582599999955
3600,81,idling,40.881521999999194,-73.87682599999917
3600,82,occupied,40.592374,-73.788522
3600,83,idling,40.705521999999604,-73.80682599999884
3600,84,idling,40.61152199999982,-73.99382599999973
3600,85,idling,40.86952199999922,-73.89882599999927
3600,86,idling,40.669367,-73.901975
3600,87,idling,40.602521999999844,-73.9878259999997
3600,88,idling,40.635064,-74.011719
3600,89,idling,40.86652199999923,-73.9028259999993
3600,90,idling,40.86452199999923,-73.89282599999925
3600,91,idling,40.855521999999254,-73.86982599999914
3600,92,idling,40.873244,-73.887138
3600,93,idling,40.61152199999982,-73.94882599999951
3600,94,idling,40.661614,-73.962246
3600,95,idling,40.86252199999924,-73.89582599999926
3600,96,idling,40.60752199999983,-74.0088259999998
3600,97,idling,40.859521999999245,-73.93182599999943
3600,98,idling,40.603217,-73.972361
3600,99,idling,40.87352199999921,-73.89182599999924
7200,0,idling,40.65052199999973,-73.9458259999995
7200,1,idling,40.7085219999996,-73.89082599999924
7200,2,occupied,40.702566,-73.816859
7200,3,idling,40.62952199999978,-73.99782599999975
7200,4,idling,40.656652,-73.9502
7200,5,idling,40.655144,-74.003549
7200,6,idling,40.60452199999984,-73.96282599999958
7200,7,idling,40.64752199999974,-74.02282599999987
7200,8,idling,40.65552199999972,-73.95982599999957
7200,9,occupied,40.68652199999965,-73.84782599999903
7200,10,idling,40.8775219999992,-73.86982599999914
7200,11,idling,40.61152199999982,-73.94882599999951
7200,12,idling,40.61152199999982,-73.99382599999973
7200,13,idling,40.65552199999972,-73.95982599999957
7200,14,idling,40.61152199999982,-73.94882599999951
7200,15,idling,40.61152199999982,-73.94882599999951
7200,16,idling,40.90352199999914,-73.84982599999904
7200,17,idling,40.85652199999925,-73.93882599999947
7200,18,idling,40.65552199999972,-73.95982599999957
7200,19,idling,40.57552199999991,-73.9658259999996
7200,20,idling,40.87352199999921,-73.89182599999924
7200,21,idling,40.646654,-73.90185
7200,22,idling,40.61852199999981,-74.02582599999988
7200,23,idling,40.61152199999982,-73.99382599999973
7200,24,idling,40.657521999999716,-73.94382599999949
7200,25,idling,40.86452199999923,-73.89282599999925
7200,26,idling,40.63152199999978,-74.02582599999988
7200,27,idling,40.82752199999932,-73.9458259999995
7200,28,idling,40.8775219999992,-73.89082599999924
7200,29,idling,40.63452199999977,-74.01782599999984
7200,30,idling,40.666235,-73.884079
7200,31,idling,40.721691,-73.844521
7200,32,idling,40.572521999999914,-73.9878259999997
7200,33,idling,40.86252199999924,-73.89582599999926
7200,34,occupied,40.735736,-73.990568
7200,35,idling,40.61152199999982,-73.94882599999951
7200,36,idling,40.644031,-73.964492
7200,37,idling,40.86452199999923,-73.89282599999925
7200,38,idling,40.842521999999285,-73.93582599999945
7200,39,idling,40.63552199999977,-74.01782599999984
7200,40,idling,40.722521999999564,-73.84582599999902
7200,41,idling,40.89752199999916,-73.89882599999927
7200,42,idling,40.72452199999956,-73.84682599999903
7200,43,idling,40.641362,-74.017881
7200,44,idling,40.57552199999991,-73.96282599999958
7200,45,occupied,40.807521999999366,-73.9468259999995
7200,46,idling,40.61852199999981,-74.02782599999989
7200,47,idling,40.87352199999921,-73.89182599999924
7200,48,idling,40.86452199999923,-73.87882599999918
7200,49,occupied,40.76252199999947,-73.9868259999997
7200,50,idling,40.60752199999983,-73.94982599999952
7200,51,occupied,40.603995,-73.755405
7200,52,idling,40.86252199999924,-73.89582599999926
7200,53,idling,40.828584,-73.879159
7200,54,idling,40.6215219999998,-73.99382599999973
7200,55,idling,40.679521999999665,-73.8628259999991
7200,56,idling,40.90152199999915,-73.8628259999991
7200,57,idling,40.72152199999957,-73.83682599999898
7200,58,idling,40.878663,-73.838591
7200,59,idling,40.86452199999923,-73.90082599999928
7200,60,idling,40.87352199999921,-73.85282599999906
7200,61,idling,40.623521999999795,-74.00582599999979
7200,62,idling,40.61152199999982,-73.94882599999951
7200,63,idling,40.86452199999923,-73.89282599999925
7200,64,idling,40.7085219999996,-73.89082599999924
7200,65,idling,40.61152199999982,-73.94882599999951
7200,66,idling,40.87352199999921,-73.89182599999924
7200,67,idling,40.65152199999973,-73.90182599999929
7200,68,idling,40.624842,-73.996353
7200,69,idling,40.615521999999814,-74.00482599999978
7200,70,idling,40.86452199999923,-73.89282599999925
7200,71,idling,40.65552199999972,-73.95982599999957
7200,72,idling,40.866978,-73.893509
7200,73,idling,40.61152199999982,-73.94882599999951
7200,74,idling,40.61652199999981,-73.99182599999972
7200,75,occupied,40.761521999999474,-73.97482599999964
7200,76,idling,40.86252199999924,-73.89582599999926
7200,77,idling,40.61152199999982,-73.94882599999951
7200,78,idling,40.87152199999922,-73.8838259999992
7200,79,occupied,40.81752199999934,-73.94382599999949
7200,80,idling,40.63552199999977,-73.95582599999955
7200,81,idling,40.881521999999194,-73.87682599999917
7200,82,occupied,40.608382,-73.815925
7200,83,idling,40.705521999999604,-73.80682599999884
7200,84,idling,40.61152199999982,-73.99382599999973
7200,85,idling,40.86952199999922,-73.89882599999927
7200,86,idling,40.669367,-73.901975
7200,87,idling,40.602521999999844,-73.9878259999997
7200,88,occupied,40.635064,-74.011719
7200,89,idling,40.86652199999923,-73.9028259999993
7200,90,idling,40.86452199999923,-73.89282599999925
7200,91,idling,40.855521999999254,-73.86982599999914
7200,92,idling,40.873244,-73.887138
7200,93,idling,40.61152199999982,-73.94882599999951
7200,94,idling,40.661614,-73.962246
7200,95,idling,40.86252199999924,-73.89582599999926
7200,96,idling,40.60752199999983,-74.0088259999998
7200,97,idling,40.859521999999245,-73.93182599999943
7200,98,idling,40.603217,-73.972361
7200,99,idling,40.87352199999921,-73.89182599999924
10800,0,idling,40.65052199999973,-73.9458259999995
10800,1,idling,40.7085219999996,-73.89082599999924
10800,2,idling,40.683521999999655,-73.90782599999932
10800,3,idling,40.62952199999978,-73.99782599999975
10800,4,idling,40.656652,-73.9502
10800,5,idling,40.655144,-74.003549
10800,6,idling,40.60452199999984,-73.96282599999958
10800,7,idling,40.64752199999974,-74.02282599999987
10800,8,idling,40.65552199999972,-73.95982599999957
10800,9,occupied,40.68652199999965,-73.84782599999903
10800,10,idling,40.8775219999992,-73.86982599999914
10800,11,idling,40.61152199999982,-73.94882599999951
10800,12,idling,40.61152199999982,-73.99382599999973
10800,13,idling,40.65552199999972,-73.95982599999957
10800,14,idling,40.61152199999982,-73.94882599999951
10800,15,idling,40.61152199999982,-73.94882599999951
10800,16,idling,40.90352199999914,-73.84982599999904
10800,17,idling,40.85652199999925,-73.93882599999947
10800,18,idling,40.65552199999972,-73.95982599999957
10800,19,idling,40.57552199999991,-73.9658259999996
10800,20,idling,40.87352199999921,-73.89182599999924
10800,21,idling,40.646654,-73.90185
10800,22,idling,40.61852199999981,-74.02582599999988
10800,23,idling,40.61152199999982,-73.99382599999973
10800,24,idling,40.657521999999716,-73.94382599999949
10800,25,idling,40.86452199999923,-73.89282599999925
10800,26,idling,40.63152199999978,-74.02582599999988
10800,27,idling,40.82752199999932,-73.9458259999995
10800,28,idling,40.8775219999992,-73.89082599999924
10800,29,idling,40.63452199999977,-74.01782599999984
10800,30,idling,40.666235,-73.884079
10800,31,idling,40.721691,-73.844521
10800,32,idling,40.572521999999914,-73.9878259999997
10800,33,idling,40.86252199999924,-73.89582599999926
10800,34,idling,40.84952199999927,-73.93382599999944
10800,35,idling,40.61152199999982,-73.94882599999951
10800,36,idling,40.644031,-73.964492
10800,37,idling,40.86452199999923,-73.89282599999925
10800,38,idling,40.842521999999285,-73.93582599999945
10800,39,idling,40.63552199999977,-74.01782599999984
10800,40,idling,40.722521999999564,-73.84582599999902
10800,41,idling,40.89752199999916,-73.89882599999927
10800,42,idling,40.72452199999956,-73.84682599999903
10800,43,idling,40.641362,-74.017881
10800,44,idling,40.57552199999991,-73.96282599999958
10800,45,idling,40.74552199999951,-73.89082599999924
10800,46,idling,40.61852199999981,-74.02782599999989
10800,47,idling,40.87352199999921,-73.89182599999924
10800,48,idling,40.86452199999923,-73.87882599999918
10800,49,idling,40.666521999999695,-73.98582599999969
10800,50,idling,40.60752199999983,-73.94982599999952
10800,51,occupied,40.785672,-73.95107
10800,52,idling,40.86252199999924,-73.89582599999926
10800,53,idling,40.828584,-73.879159
10800,54,idling,40.6215219999998,-73.99382599999973
10800,55,idling,40.679521999999665,-73.8628259999991
10800,56,idling,40.90152199999915,-73.8628259999991
10800,57,idling,40.72152199999957,-73.83682599999898
10800,58,idling,40.878663,-73.838591
10800,59,idling,40.86452199999923,-73.90082599999928
10800,60,idling,40.87352199999921,-73.85282599999906
10800,61,idling,40.623521999999795,-74.00582599999979
10800,62,idling,40.61152199999982,-73.94882599999951
10800,63,idling,40.86452199999923,-73.89282599999925
10800,64,idling,40.7085219999996,-73.89082599999924
10800,65,idling,40.61152199999982,-73.94882599999951
10800,66,idling,40.87352199999921,-73.89182599999924
10800,67,idling,40.65152199999973,-73.90182599999929
10800,68,idling,40.624842,-73.996353
10800,69,idling,40.615521999999814,-74.00482599999978
10800,70,idling,40.86452199999923,-73.89282599999925
10800,71,idling,40.65552199999972,-73.95982599999957
10800,72,idling,40.866978,-73.893509
10800,73,idling,40.61152199999982,-73.94882599999951
10800,74,idling,40.61652199999981,-73.99182599999972
10800,75,idling,40.644521999999746,-74.01882599999985
10800,76,idling,40.86252199999924,-73.89582599999926
10800,77,idling,40.61152199999982,-73.94882599999951
10800,78,idling,40.87152199999922,-73.8838259999992
10800,79,occupied,40.7515219999995,-73.97582599999964
10800,80,idling,40.63552199999977,-73.95582599999955
10800,81,idling,40.881521999999194,-73.87682599999917
10800,82,occupied,40.737826,-74.000201
10800,83,idling,40.705521999999604,-73.80682599999884
10800,84,idling,40.61152199999982,-73.99382599999973
10800,85,idling,40.86952199999922,-73.89882599999927
10800,86,idling,40.669367,-73.901975
10800,87,idling,40.602521999999844,-73.9878259999997
10800,88,idling,40.80952199999936,-73.91582599999936
10800,89,idling,40.86652199999923,-73.9028259999993
10800,90,idling,40.86452199999923,-73.89282599999925
10800,91,idling,40.855521999999254,-73.86982599999914
10800,92,idling,40.873244,-73.887138
10800,93,idling,40.61152199999982,-73.94882599999951
10800,94,idling,40.661614,-73.962246
10800,95,idling,40.86252199999924,-73.89582599999926
10800,96,idling,40.60752199999983,-74.0088259999998
10800,97,idling,40.859521999999245,-73.93182599999943
10800,98,idling,40.603217,-73.972361
10800,99,idling,40.87352199999921,-73.89182599999924
14400,0,idling,40.65052199999973,-73.9458259999995
14400,1,idling,40.7085219999996,-73.89082599999924
14400,2,idling,40.683521999999655,-73.90782599999932
14400,3,idling,40.62952199999978,-73.99782599999975
14400,4,idling,40.656652,-73.9502
14400,5,idling,40.655144,-74.003549
14400,6,idling,40.60452199999984,-73.96282599999958
14400,7,idling,40.64752199999974,-74.02282599999987
14400,8,idling,40.65552199999972,-73.95982599999957
14400,9,idling,40.863521999999236,-73.91782599999937
14400,10,idling,40.8775219999992,-73.86982599999914
14400,11,idling,40.61152199999982,-73.94882599999951
14400,12,idling,40.61152199999982,-73.99382599999973
14400,13,idling,40.65552199999972,-73.95982599999957
14400,14,idling,40.61152199999982,-73.94882599999951
14400,15,idling,40.61152199999982,-73.94882599999951
14400,16,idling,40.90352199999914,-73.84982599999904
14400,17,idling,40.85652199999925,-73.93882599999947
14400,18,idling,40.65552199999972,-73.95982599999957
14400,19,idling,40.57552199999991,-73.9658259999996
14400,20,idling,40.87352199999921,-73.89182599999924
14400,21,idling,40.646654,-73.90185
14400,22,idling,40.61852199999981,-74.02582599999988
14400,23,idling,40.61152199999982,-73.99382599999973
14400,24,idling,40.657521999999716,-73.94382599999949
14400,25,idling,40.86452199999923,-73.89282599999925
14400,26,idling,40.63152199999978,-74.02582599999988
14400,27,idling,40.82752199999932,-73.9458259999995
14400,28,idling,40.8775219999992,-73.89082599999924
14400,29,idling,40.63452199999977,-74.01782599999984
14400,30,idling,40.666235,-73.884079
14400,31,idling,40.721691,-73.844521
14400,32,idling,40.572521999999914,-73.9878259999997
14400,33,idling,40.86252199999924,-73.89582599999926
14400,34,idling,40.84952199999927,-73.93382599999944
14400,35,idling,40.61152199999982,-73.94882599999951
14400,36,idling,40.644031,-73.964492
14400,37,idling,40.86452199999923,-73.89282599999925
14400,38,idling,40.842521999999285,-73.93582599999945
14400,39,idling,40.63552199999977,-74.01782599999984
14400,40,idling,40.722521999999564,-73.84582599999902
14400,41,idling,40.89752199999916,-73.89882599999927
14400,42,idling,40.72452199999956,-73.84682599999903
14400,43,idling,40.641362,-74.017881
14400,44,idling,40.57552199999991,-73.96282599999958
14400,45,idling,40.74552199999951,-73.89082599999924
14400,46,idling,40.61852199999981,-74.02782599999989
14400,47,idling,40.87352199999921,-73.89182599999924
14400,48,idling,40.86452199999923,-73.87882599999918
14400,49,idling,40.666521999999695,-73.98582599999969
14400,50,idling,40.60752199999983,-73.94982599999952
14400,51,idling,40.743521999999516,-73.90082599999928
14400,52,idling,40.86252199999924,-73.89582599999926
14400,53,idling,40.828584,-73.879159
14400,54,idling,40.6215219999998,-73.99382599999973
14400,55,idling,40.679521999999665,-73.8628259999991
14400,56,idling,40.90152199999915,-73.8628259999991
14400,57,idling,40.72152199999957,-73.83682599999898
14400,58,idling,40.878663,-73.838591
14400,59,idling,40.86452199999923,-73.90082599999928
14400,60,idling,40.87352199999921,-73.85282599999906
14400,61,idling,40.623521999999795,-74.00582599999979
14400,62,idling,40.61152199999982,-73.94882599999951
14400,63,idling,40.86452199999923,-73.89282599999925
14400,64,occupied,40.7085219999996,-73.89082599999924
14400,65,idling,40.61152199999982,-73.94882599999951
14400,66,idling,40.87352199999921,-73.89182599999924
14400,67,idling,40.65152199999973,-73.90182599999929
14400,68,idling,40.624842,-73.996353
14400,69,idling,40.615521999999814,-74.00482599999978
14400,70,idling,40.86452199999923,-73.89282599999925
14400,71,idling,40.65552199999972,-73.95982599999957
14400,72,idling,40.866978,-73.893509
14400,73,idling,40.61152199999982,-73.94882599999951
14400,74,idling,40.61652199999981,-73.99182599999972
14400,75,idling,40.644521999999746,-74.01882599999985
14400,76,idling,40.86252199999924,-73.89582599999926
14400,77,idling,40.61152199999982,-73.94882599999951
14400,78,idling,40.87152199999922,-73.8838259999992
14400,79,idling,40.704521999999606,-73.90982599999933
14400,80,idling,40.63552199999977,-73.95582599999955
14400,81,idling,40.881521999999194,-73.87682599999917
14400,82,idling,40.837521999999296,-73.87982599999918
14400,83,idling,40.705521999999604,-73.80682599999884
14400,84,idling,40.61152199999982,-73.99382599999973
14400,85,idling,40.86952199999922,-73.89882599999927
14400,86,idling,40.669367,-73.901975
14400,87,idling,40.602521999999844,-73.9878259999997
14400,88,occupied,40.80952199999936,-73.91582599999936
14400,89,idling,40.86652199999923,-73.9028259999993
14400,90,idling,40.86452199999923,-73.89282599999925
14400,91,idling,40.855521999999254,-73.86982599999914
14400,92,idling,40.873244,-73.887138
14400,93,idling,40.61152199999982,-73.94882599999951
14400,94,idling,40.661614,-73.962246
14400,95,idling,40.86252199999924,-73.89582599999926
14400,96,idling,40.60752199999983,-74.0088259999998
14400,97,idling,40.859521999999245,-73.93182599999943
14400,98,idling,40.603217,-73.972361
14400,99,idling,40.87352199999921,-73.89182599999924
18000,0,idling,40.65052199999973,-73.9458259999995
18000,1,idling,40.7085219999996,-73.89082599999924
18000,2,idling,40.683521999999655,-73.90782599999932
18000,3,idling,40.62952199999978,-73.99782599999975
18000,4,idling,40.656652,-73.9502
18000,5,idling,40.655144,-74.003549
18000,6,idling,40.60452199999984,-73.96282599999958
18000,7,idling,40.64752199999974,-74.02282599999987
18000,8,idling,40.65552199999972,-73.95982599999957
18000,9,idling,40.863521999999236,-73.91782599999937
18000,10,idling,40.8775219999992,-73.86982599999914
18000,11,idling,40.61152199999982,-73.94882599999951
18000,12,idling,40.61152199999982,-73.99382599999973
18000,13,idling,40.65552199999972,-73.95982599999957
18000,14,idling,40.61152199999982,-73.94882599999951
18000,15,idling,40.61152199999982,-73.94882599999951
18000,16,idling,40.90352199999914,-73.84982599999904
18000,17,idling,40.85652199999925,-73.93882599999947
18000,18,idling,40.65552199999972,-73.95982599999957
18000,19,idling,40.57552199999991,-73.9658259999996
18000,20,idling,40.87352199999921,-73.89182599999924
18000,21,idling,40.646654,-73.90185
18000,22,idling,40.61852199999981,-74.02582599999988
18000,23,idling,40.61152199999982,-73.99382599999973
18000,24,idling,40.657521999999716,-73.94382599999949
18000,25,idling,40.86452199999923,-73.89282599999925
18000,26,idling,40.63152199999978,-74.02582599999988
18000,27,occupied,40.804138,-73.937594
18000,28,idling,40.8775219999992,-73.89082599999924
18000,29,idling,40.63452199999977,-74.01782599999984
18000,30,idling,40.666235,-73.884079
18000,31,idling,40.721691,-73.844521
18000,32,idling,40.572521999999914,-73.9878259999997
18000,33,idling,40.86252199999924,-73.89582599999926
18000,34,idling,40.84952199999927,-73.93382599999944
18000,35,idling,40.61152199999982,-73.94882599999951
18000,36,idling,40.644031,-73.964492
18000,37,idling,40.86452199999923,-73.89282599999925
18000,38,occupied,40.842521999999285,-73.93582599999945
18000,39,idling,40.63552199999977,-74.01782599999984
18000,40,idling,40.722521999999564,-73.84582599999902
18000,41,idling,40.89752199999916,-73.89882599999927
18000,42,idling,40.72452199999956,-73.84682599999903
18000,43,idling,40.641362,-74.017881
18000,44,idling,40.57552199999991,-73.96282599999958
18000,45,idling,40.74552199999951,-73.89082599999924
18000,46,idling,40.61852199999981,-74.02782599999989
18000,47,idling,40.87352199999921,-73.89182599999924
18000,48,idling,40.86452199999923,-73.87882599999918
18000,49,idling,40.666521999999695,-73.98582599999969
18000,50,idling,40.60752199999983,-73.94982599999952
18000,51,idling,40.743521999999516,-73.90082599999928
18000,52,idling,40.86252199999924,-73.89582599999926
18000,53,idling,40.828584,-73.879159
18000,54,idling,40.6215219999998,-73.99382599999973
18000,55,idling,40.679521999999665,-73.8628259999991
18000,56,idling,40.90152199999915,-73.8628259999991
18000,57,idling,40.72152199999957,-73.83682599999898
18000,58,idling,40.878663,-73.838591
18000,59,idling,40.86452199999923,-73.90082599999928
18000,60,idling,40.87352199999921,-73.85282599999906
18000,61,idling,40.623521999999795,-74.00582599999979
18000,62,idling,40.61152199999982,-73.94882599999951
18000,63,idling,40.86452199999923,-73.89282599999925
18000,64,occupied,40.724635,-73.951277
18000,65,idling,40.61152199999982,-73.94882599999951
18000,66,idling,40.87352199999921,-73.89182599999924
18000,67,idling,40.65152199999973,-73.90182599999929
18000,68,idling,40.624842,-73.996353
18000,69,idling,40.615521999999814,-74.00482599999978
18000,70,idling,40.86452199999923,-73.89282599999925
18000,71,idling,40.65552199999972,-73.95982599999957
18000,72,idling,40.866978,-73.893509
18000,73,idling,40.61152199999982,-73.94882599999951
18000,74,idling,40.61652199999981,-73.99182599999972
18000,75,idling,40.644521999999746,-74.01882599999985
18000,76,idling,40.86252199999924,-73.89582599999926
18000,77,idling,40.61152199999982,-73.94882599999951
18000,78,idling,40.87152199999922,-73.8838259999992
18000,79,idling,40.704521999999606,-73.90982599999933
18000,80,idling,40.63552199999977,-73.95582599999955
18000,81,idling,40.881521999999194,-73.87682599999917
18000,82,idling,40.837521999999296,-73.87982599999918
18000,83,idling,40.705521999999604,-73.80682599999884
18000,84,idling,40.61152199999982,-73.99382599999973
18000,85,idling,40.86952199999922,-73.89882599999927
18000,86,idling,40.669367,-73.901975
