total_seconds,cell_id
46980,141074
46980,75862
46980,61570
46980,141464
46980,56870
46980,142477
46980,141490
46980,142069
46980,84621
46980,84983
46980,142138
46980,141439
46980,100226
46980,25480
46980,142509
46980,89701
46980,142480
46980,94777
46980,141459
46980,140709
46980,84983
46980,114876
46980,142092
46980,77224
46980,142422
46980,142132
46980,142146
46980,51423
46980,94414
46980,142514
46980,79750
46980,76202
46980,89863
46980,142551
46980,141011
46980,142588
46980,100226
46980,73710
46980,142161
46980,25480
46980,142155
46980,73710
46980,139977
46980,89694
46980,141049
46980,79500
46980,94777
46980,141020
46980,142149
46980,86332
46980,142112
46980,141408
46980,56870
46980,25480
46980,141770
46980,141031
46980,88247
46980,141428
46980,139525
46980,142509
46980,140327
46980,39597
47040,55677
47040,103887
47040,140681
47040,142152
47040,141445
47040,142520
47040,140689
47040,27245
47040,141028
47040,142534
47040,141844
47040,42502
47040,141080
47040,84983
47040,141753
47040,142545
47040,86075
47040,139899
47040,142172
47040,141461
47040,140629
47040,139954
47040,61570
47040,100260
47040,142556
47040,141356
47040,83490
47040,141767
47040,141080
47040,84983
47040,86075
47040,88247
47040,27245
47040,73710
47040,141793
47040,142206
47040,141470
47040,141810
47040,141074
47040,75862
47040,61570
47040,141464
47040,56870
47040,142477
47040,141490
47040,142069
47040,84621
47040,84983
47040,142138
47040,141439
47040,100226
47040,25480
47040,142509
47040,89701
47040,142480
47040,94777
47040,141459
47040,140709
47040,84983
47040,114876
47040,142092
47040,77224
47040,142422
47040,142132
47040,142146
47040,51423
47040,94414
47040,142514
47040,79750
47040,76202
47040,89863
47040,142551
47040,141011
47040,142588
47040,100226
47040,73710
47040,142161
47040,25480
47040,142155
47040,73710
47040,139977
47040,89694
47040,141049
47040,79500
47040,94777
47040,141020
47040,142149
47040,86332
47040,142112
47040,141408
47040,56870
47040,25480
47040,141770
47040,141031
47040,88247
47040,141428
47040,139525
47040,142509
47040,140327
47040,39597
47100,55677
47100,103887
47100,140681
47100,142152
47100,141445
47100,142520
47100,140689
47100,27245
47100,141028
47100,142534
47100,141844
47100,42502
47100,141080
47100,84983
47100,141753
47100,142545
47100,86075
47100,139899
47100,142172
47100,141461
47100,140629
47100,139954
47100,61570
47100,100260
47100,142556
47100,141356
47100,83490
47100,141767
47100,141080
47100,84983
47100,86075
47100,88247
47100,27245
47100,73710
47100,141793
47100,142206
47100,141470
47100,141810
47100,141074
47100,75862
47100,61570
47100,141464
47100,56870
47100,142477
47100,141490
47100,142069
47100,84621
47100,84983
47100,142138
47100,141439
47100,100226
47100,25480
47100,142509
47100,89701
47100,142480
47100,94777
47100,141459
47100,140709
47100,84983
47100,114876
47100,142092
47100,77224
47100,142422
47100,142132
47100,142146
47100,51423
47100,94414
47100,142514
47100,79750
47100,76202
47100,89863
47100,142551
47100,141011
47100,142588
47100,100226
47100,73710
47100,142161
47100,25480
47100,142155
47100,73710
47100,139977
47100,89694
47100,141049
47100,79500
47100,94777
47100,141020
47100,142149
47100,86332
47100,142112
47100,141408
47100,56870
47100,25480
47100,141770
47100,141031
47100,88247
47100,141428
47100,139525
47100,142509
47100,140327
47100,39597
47160,55677
47160,103887
47160,140681
47160,142152
47160,141445
47160,142520
47160,140689
47160,27245
47160,141028
47160,142534
47160,141844
47160,42502
47160,141080
47160,84983
47160,141753
47160,142545
47160,86075
47160,139899
47160,142172
47160,141461
47160,140629
47160,139954
47160,61570
47160,100260
47160,142556
47160,141356
47160,83490
47160,141767
47160,141080
47160,84983
47160,86075
47160,88247
47160,27245
47160,73710
47160,141793
47160,142206
47160,141470
47160,141810
47160,141074
47160,75862
47160,61570
47160,141464
47160,56870
47160,142477
47160,141490
47160,142069
47160,84621
47160,84983
47160,142138
47160,141439
47160,100226
47160,25480
47160,142509
47160,89701
47160,142480
47160,94777
47160,141459
47160,140709
47160,84983
47160,114876
47160,142092
47160,77224
47160,142422
47160,142132
47160,142146
47160,51423
47160,94414
47160,142514
47160,79750
47160,76202
47160,89863
47160,142551
47160,141011
47160,142588
47160,100226
47160,73710
47160,142161
47160,25480
47160,142155
47160,73710
47160,139977
47160,89694
47160,141049
47160,79500
47160,94777
47160,141020
47160,142149
47160,86332
47160,142112
47160,141408
47160,56870
47160,25480
47160,141770
47160,141031
47160,88247
47160,141428
47160,139525
47160,142509
47160,140327
47160,39597
47220,55677
47220,103887
47220,140681
47220,142152
47220,141445
47220,142520
47220,140689
47220,27245
47220,141028
47220,142534
47220,141844
47220,42502
47220,141080
47220,84983
47220,141753
47220,142545
47220,86075
47220,139899
47220,142172
47220,141461
47220,140629
47220,139954
47220,61570
47220,100260
47220,142556
47220,141356
47220,83490
47220,141767
47220,141080
47220,84983
47220,86075
47220,88247
47220,27245
47220,73710
47220,141793
47220,142206
47220,141470
47220,141810
47220,141074
47220,75862
47220,61570
47220,141464
47220,56870
47220,142477
47220,141490
47220,142069
47220,84621
47220,84983
47220,142138
47220,141439
47220,100226
47220,25480
47220,142509
47220,89701
47220,142480
47220,94777
47220,141459
47220,140709
47220,84983
47220,114876
47220,142092
47220,77224
47220,142422
47220,142132
47220,142146
47220,51423
47220,94414
47220,142514
47220,79750
47220,76202
47220,89863
47220,142551
47220,141011
47220,142588
47220,100226
47220,73710
47220,142161
47220,25480
47220,142155
47220,73710
47220,139977
47220,89694
47220,141049
47220,79500
47220,94777
47220,141020
47220,142149
47220,86332
47220,142112
47220,141408
47220,56870
47220,25480
47220,141770
47220,141031
47220,88247
47220,141428
47220,139525
47220,142509
47220,140327
47220,39597
47280,55677
47280,103887
47280,140681
47280,142152
47280,141445
47280,142520
47280,140689
47280,27245
47280,141028
47280,142534
47280,141844
47280,42502
47280,141080
47280,84983
47280,141753
47280,142545
47280,86075
47280,139899
47280,142172
47280,141461
47280,140629
47280,139954
47280,61570
47280,100260
47280,142556
47280,141356
47280,83490
47280,141767
47280,141080
47280,84983
47280,86075
47280,88247
47280,27245
47280,73710
47280,141793
47280,142206
47280,141470
47280,141810
47280,141074
47280,75862
47280,61570
47280,141464
47280,56870
47280,142477
47280,141490
47280,142069
47280,84621
47280,84983
47280,142138
47280,141439
47280,100226
47280,25480
47280,142509
47280,89701
47280,142480
47280,94777
47280,141459
47280,140709
47280,84983
47280,114876
47280,142092
47280,79044
47280,142422
47280,142132
47280,142146
47280,51423
47280,94414
47280,142514
47280,79750
47280,76202
47280,89863
47280,142551
47280,141011
47280,142588
47280,100226
47280,73710
47280,142161
47280,25480
47280,142155
47280,73710
47280,139977
47280,89694
47280,141049
47280,79500
47280,94777
47280,141020
47280,142149
47280,86332
47280,142112
47280,141408
47280,56870
47280,25480
47280,141770
47280,141031
47280,88247
47280,141428
47280,139525
47280,142509
47280,140327
47280,39597
47340,55677
47340,103887
47340,140681
47340,142152
47340,141445
47340,142520
47340,140689
47340,27245
47340,141028
47340,142534
47340,141844
47340,42502
47340,141080
47340,84983
47340,141753
47340,142545
47340,86075
47340,139899
47340,142172
47340,141461
47340,140629
47340,139954
47340,61570
47340,100260
47340,142556
47340,141356
47340,83490
47340,141767
47340,141080
47340,84983
47340,86075
47340,88247
47340,27245
47340,73710
47340,141793
47340,142206
47340,141470
47340,141810
47340,141074
47340,75862
47340,61570
47340,141464
47340,56870
47340,142477
47340,141490
47340,142069
47340,84621
47340,84983
47340,142138
47340,141439
47340,100226
47340,25480
47340,142509
47340,89701
47340,142480
47340,94777
47340,141459
47340,140709
47340,84983
47340,114876
47340,142092
47340,79044
47340,142422
47340,142132
47340,142146
47340,51423
47340,94414
47340,142514
47340,79750
47340,76202
47340,89863
47340,142551
47340,141011
47340,142588
47340,100226
47340,73710
47340,142161
47340,25480
47340,142155
47340,73710
47340,139977
47340,89694
47340,141049
47340,79500
47340,94777
47340,141020
47340,142149
47340,86332
47340,142112
47340,141408
47340,56870
47340,25480
47340,141770
47340,141031
47340,88247
47340,141428
47340,139525
47340,142509
47340,140327
47340,39597
47400,55677
47400,103887
47400,140681
47400,142152
47400,141445
47400,142520
47400,140689
47400,27245
47400,141028
47400,142534
47400,141844
47400,42502
47400,141080
47400,84983
47400,141753
47400,142545
47400,86075
47400,139899
47400,142172
47400,141461
47400,140629
47400,139954
47400,61570
47400,100260
47400,142556
47400,141356
47400,83490
47400,141767
47400,141080
47400,84983
47400,86075
47400,88247
47400,27245
47400,73710
47400,141793
47400,142206
47400,141470
47400,141810
47400,141074
47400,75862
47400,61570
47400,141464
47400,56870
47400,142477
47400,141490
47400,142069
47400,84621
47400,84983
47400,142138
47400,141439
47400,100226
47400,25480
47400,142509
47400,89701
47400,142480
47400,94777
47400,141459
47400,140709
47400,84983
47400,114876
47400,142092
47400,79044
47400,142422
47400,142132
47400,142146
47400,51423
47400,94414
47400,142514
47400,79750
47400,76202
47400,89863
47400,142551
47400,141011
47400,142588
47400,100226
47400,73710
47400,142161
47400,25480
47400,142155
47400,73710
47400,139977
47400,89694
47400,141049
47400,79500
47400,94777
47400,141020
47400,142149
47400,86332
47400,142112
47400,141408
47400,56870
47400,25480
47400,141770
47400,141031
47400,88247
47400,141428
47400,139525
47400,142509
47400,140327
47400,39597
47460,55677
47460,103887
47460,140681
47460,142152
47460,141445
47460,142520
47460,140689
47460,27245
47460,141028
47460,142534
47460,141844
47460,42502
47460,141080
47460,84983
47460,141753
47460,142545
47460,86075
47460,139899
47460,142172
47460,141461
47460,140629
47460,139954
47460,61570
47460,100260
47460,142556
47460,141356
47460,83490
47460,141767
47460,141080
47460,84983
47460,86075
47460,88247
47460,27245
47460,73710
47460,141793
47460,142206
47460,141470
47460,141810
47460,141074
47460,75862
47460,61570
47460,141464
47460,56870
47460,142477
47460,141490
47460,142069
47460,84621
47460,84983
47460,142138
47460,141439
47460,100226
47460,25480
47460,142509
47460,89701
47460,142480
47460,94777
47460,141459
47460,140709
47460,84983
47460,114876
47460,142092
47460,79044
47460,142422
47460,142132
47460,142146
47460,51423
47460,94414
47460,142514
47460,79750
47460,76202
47460,81085
47460,142551
47460,141011
47460,142588
47460,100226
47460,73710
47460,142161
47460,25480
47460,142155
47460,73710
47460,139977
47460,89694
47460,141049
47460,79500
47460,94777
47460,141020
47460,142149
47460,86332
47460,142112
47460,141408
47460,56870
47460,25480
47460,141770
47460,141031
47460,88247
47460,141428
47460,139525
47460,142509
47460,140327
47460,39597
47520,55677
47520,103887
47520,140681
47520,142152
47520,141445
47520,142520
47520,140689
47520,27245
47520,141028
47520,142534
47520,141844
47520,42502
47520,141080
47520,84983
47520,141753
47520,142545
47520,86075
47520,139899
47520,142172
47520,141461
47520,140629
47520,139954
47520,56828
47520,100260
47520,142556
47520,141356
47520,83490
47520,141767
47520,141080
47520,84983
47520,86075
47520,88247
47520,27245
47520,73710
47520,141793
47520,142206
47520,141470
47520,141810
47520,141074
47520,75862
47520,61570
47520,141464
47520,56870
47520,142477
47520,141490
47520,142069
47520,84621
47520,84983
47520,142138
47520,141439
47520,100226
47520,25480
47520,142509
47520,89701
47520,142480
47520,94777
47520,141459
47520,140709
47520,84983
47520,114876
47520,142092
47520,79044
47520,142422
47520,142132
47520,142146
47520,51423
47520,94414
47520,142514
47520,79750
47520,76202
47520,81085
47520,142551
47520,141011
47520,142588
47520,100226
47520,73710
47520,142161
47520,25480
47520,142155
47520,73710
47520,139977
47520,89694
47520,141049
47520,79500
47520,94777
47520,141020
47520,142149
47520,86332
47520,142112
47520,141408
47520,56870
47520,25480
47520,141770
47520,141031
47520,88247
47520,141428
47520,139525
47520,142509
47520,140327
47520,39597
47580,55677
47580,103887
47580,140681
47580,142152
47580,141445
47580,142520
47580,140689
47580,27245
47580,141028
47580,142534
47580,141844
47580,42502
47580,141080
47580,84983
47580,141753
47580,142545
47580,86075
47580,139899
47580,142172
47580,141461
47580,140629
47580,139954
47580,56828
47580,100260
47580,142556
47580,141356
47580,83490
47580,141767
47580,141080
47580,84983
47580,86075
47580,88247
47580,27245
47580,73710
47580,141793
47580,142206
47580,141470
47580,141810
47580,141074
47580,75862
47580,61570
47580,141464
47580,56870
47580,142477
47580,141490
47580,142069
47580,84621
47580,84983
47580,142138
47580,141439
47580,100226
47580,25480
47580,142509
47580,89701
47580,142480
47580,94777
47580,141459
47580,140709
47580,84983
47580,114876
47580,142092
47580,79044
47580,142422
47580,142132
47580,142146
47580,51423
47580,94414
47580,142514
47580,80059
47580,76202
47580,81085
47580,142551
47580,141011
47580,142588
47580,100226
47580,73710
47580,142161
47580,25480
47580,142155
47580,73710
47580,139977
47580,89694
47580,141049
47580,79500
47580,94777
47580,141020
47580,142149
47580,86332
47580,142112
47580,141408
47580,56870
47580,25480
47580,141770
47580,141031
47580,88247
47580,141428
47580,139525
47580,142509
47580,140327
47580,39597
47640,55677
47640,103887
47640,140681
47640,142152
47640,141445
47640,142520
47640,140689
47640,27245
47640,141028
47640,142534
47640,141844
47640,42502
47640,141080
47640,84983
47640,141753
47640,142545
47640,86075
47640,139899
47640,142172
47640,141461
47640,140629
47640,139954
47640,56828
47640,100260
47640,142556
47640,141356
47640,83490
47640,141767
47640,141080
47640,84983
47640,86075
47640,88247
47640,27245
47640,73710
47640,141793
47640,142206
47640,141470
47640,141810
47640,141074
47640,75862
47640,61570
47640,141464
47640,56870
47640,142477
47640,141490
47640,142069
47640,84621
47640,84983
47640,142138
47640,141439
47640,100226
47640,25480
47640,142509
47640,89701
47640,142480
47640,94777
47640,141459
47640,140709
47640,84983
47640,114876
47640,142092
47640,79044
47640,142422
47640,142132
47640,142146
47640,51423
47640,94414
47640,142514
47640,80059
47640,76202
47640,81085
47640,142551
47640,141011
47640,142588
47640,100226
47640,73710
47640,142161
47640,25480
47640,142155
47640,73710
47640,139977
47640,89694
47640,141049
47640,79500
47640,94777
47640,141020
47640,142149
47640,86332
47640,142112
47640,141408
47640,56870
47640,25480
47640,141770
47640,141031
47640,88247
47640,141428
47640,139525
47640,142509
47640,140327
47640,39597
47700,55677
47700,103887
47700,140681
47700,142152
47700,141445
47700,142520
47700,140689
47700,27245
47700,141028
47700,142534
47700,141844
47700,42502
47700,141080
47700,84983
47700,141753
47700,142545
47700,86075
47700,139899
47700,142172
47700,141461
47700,140629
47700,139954
47700,56828
47700,100260
47700,142556
47700,141356
47700,83490
47700,141767
47700,141080
47700,84983
47700,86075
47700,88247
47700,27245
47700,73710
47700,141793
47700,142206
47700,141470
47700,141810
47700,141074
47700,75862
47700,61570
47700,141464
47700,56870
47700,142477
47700,141490
47700,142069
47700,84621
47700,84983
47700,142138
47700,141439
47700,100226
47700,25480
47700,142509
47700,89701
47700,142480
47700,94777
47700,141459
47700,140709
47700,84983
47700,114876
47700,142092
47700,79044
47700,142422
47700,142132
47700,142146
47700,51423
47700,94414
47700,142514
47700,80059
47700,76202
47700,81085
47700,142551
47700,141011
47700,142588
47700,100226
47700,73710
47700,142161
47700,25480
47700,142155
47700,73710
47700,139977
47700,89694
47700,141049
47700,79500
47700,94777
47700,141020
47700,142149
47700,86332
47700,142112
47700,141408
47700,56870
47700,25480
47700,141770
47700,141031
47700,88247
47700,141428
47700,139525
47700,142509
47700,140327
47700,39597
47760,55677
47760,103887
47760,140681
47760,142152
47760,141445
47760,142520
47760,140689
47760,27245
47760,141028
47760,142534
47760,141844
47760,42502
47760,141080
47760,84983
47760,141753
47760,142545
47760,86075
47760,139899
47760,142172
47760,141461
47760,140629
47760,139954
47760,56828
47760,100260
47760,142556
47760,141356
47760,83490
47760,141767
47760,141080
47760,84983
47760,86075
47760,88247
47760,27245
47760,73710
47760,141793
47760,142206
47760,141470
47760,141810
47760,141074
47760,75862
47760,61570
47760,141464
47760,56870
47760,142477
47760,141490
47760,142069
47760,84621
47760,84983
47760,142138
47760,141439
47760,100226
47760,25480
47760,142509
47760,89701
47760,142480
47760,94777
47760,141459
47760,140709
47760,84983
47760,114876
47760,142092
47760,79044
47760,142422
47760,142132
47760,142146
47760,51423
47760,94414
47760,142514
47760,80059
47760,76202
47760,81085
47760,142551
47760,141011
47760,142588
47760,100226
47760,73710
47760,142161
47760,25480
47760,142155
47760,73710
47760,139977
47760,89694
47760,141049
47760,79500
47760,94777
47760,141020
47760,142149
47760,86332
47760,142112
47760,141408
47760,56870
47760,25480
47760,141770
47760,141031
47760,88247
47760,141428
47760,139525
47760,142509
47760,140327
47760,39597
47820,55677
47820,103887
47820,140681
47820,142152
47820,141445
47820,142520
47820,140689
47820,27245
47820,141028
47820,142534
47820,141844
47820,42502
47820,141080
47820,84983
47820,141753
47820,142545
47820,86075
47820,139899
47820,142172
47820,141461
47820,140629
47820,139954
47820,56828
47820,100260
47820,142556
47820,141356
47820,83490
47820,141767
47820,141080
47820,84983
47820,86075
47820,88247
47820,27245
47820,73710
47820,141793
47820,142206
47820,141470
47820,141810
47820,141074
47820,75862
47820,61570
47820,141464
47820,56870
47820,142477
47820,141490
47820,142069
47820,84621
47820,84983
47820,142138
47820,141439
47820,100226
47820,25480
47820,142509
47820,89701
47820,142480
47820,94777
47820,141459
47820,140709
47820,84983
47820,114876
47820,142092
47820,79044
47820,142422
47820,142132
47820,142146
47820,51423
47820,94414
47820,142514
47820,80059
47820,76202
47820,81085
47820,142551
47820,141011
47820,142588
47820,100226
47820,73710
47820,142161
47820,25480
47820,142155
47820,73710
47820,139977
47820,89694
47820,141049
47820,79500
47820,94777
47820,141020
47820,142149
47820,86332
47820,142112
47820,141408
47820,56870
47820,25480
47820,141770
47820,141031
47820,88247
47820,141428
47820,139525
47820,142509
47820,140327
47820,39597
47880,55677
47880,103887
47880,140681
47880,142152
47880,141445
47880,142520
47880,140689
47880,27245
47880,141028
47880,142534
47880,141844
47880,42502
47880,141080
47880,84983
47880,141753
47880,142545
47880,86075
47880,139899
47880,142172
47880,141461
47880,140629
47880,139954
47880,56828
47880,100260
47880,142556
47880,141356
47880,83490
47880,141767
47880,141080
47880,84983
47880,86075
47880,88247
47880,27245
47880,73710
47880,141793
47880,142206
47880,141470
47880,141810
47880,141074
47880,75862
